"MEASURE","Measure","REGIONTYPE","Geography Level","LGA_2018","Region","FREQUENCY","Frequency","TIME","Time","Value","Flag Codes","Flags"
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","54620","Kondinin (S)","A","Annual","2005","2005",1012,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","54620","Kondinin (S)","A","Annual","2006","2006",1019,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","54620","Kondinin (S)","A","Annual","2007","2007",1013,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","54620","Kondinin (S)","A","Annual","2008","2008",1025,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","54620","Kondinin (S)","A","Annual","2009","2009",1043,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","54620","Kondinin (S)","A","Annual","2010","2010",1060,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","54620","Kondinin (S)","A","Annual","2011","2011",1068,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","54620","Kondinin (S)","A","Annual","2012","2012",1033,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","54620","Kondinin (S)","A","Annual","2013","2013",985,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","54620","Kondinin (S)","A","Annual","2014","2014",918,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","54620","Kondinin (S)","A","Annual","2015","2015",929,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","54620","Kondinin (S)","A","Annual","2016","2016",894,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","54620","Kondinin (S)","A","Annual","2017","2017",880,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","54620","Kondinin (S)","A","Annual","2018","2018",870,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","54690","Koorda (S)","A","Annual","2001","2001",490,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","54690","Koorda (S)","A","Annual","2002","2002",488,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","54690","Koorda (S)","A","Annual","2003","2003",491,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","54690","Koorda (S)","A","Annual","2004","2004",488,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","54690","Koorda (S)","A","Annual","2005","2005",477,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","54690","Koorda (S)","A","Annual","2006","2006",470,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","54690","Koorda (S)","A","Annual","2007","2007",454,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","54690","Koorda (S)","A","Annual","2008","2008",447,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","54690","Koorda (S)","A","Annual","2009","2009",448,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","54690","Koorda (S)","A","Annual","2010","2010",450,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","54690","Koorda (S)","A","Annual","2011","2011",448,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","54690","Koorda (S)","A","Annual","2012","2012",447,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","54690","Koorda (S)","A","Annual","2013","2013",446,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","54690","Koorda (S)","A","Annual","2014","2014",440,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","54690","Koorda (S)","A","Annual","2015","2015",437,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","54690","Koorda (S)","A","Annual","2016","2016",428,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","54690","Koorda (S)","A","Annual","2017","2017",420,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","54690","Koorda (S)","A","Annual","2018","2018",408,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","54760","Kulin (S)","A","Annual","2001","2001",910,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","54760","Kulin (S)","A","Annual","2002","2002",906,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","54760","Kulin (S)","A","Annual","2003","2003",910,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","54760","Kulin (S)","A","Annual","2004","2004",906,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","54760","Kulin (S)","A","Annual","2005","2005",912,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","54760","Kulin (S)","A","Annual","2006","2006",922,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","54760","Kulin (S)","A","Annual","2007","2007",882,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","54760","Kulin (S)","A","Annual","2008","2008",865,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","54760","Kulin (S)","A","Annual","2009","2009",855,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","54760","Kulin (S)","A","Annual","2010","2010",854,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","54760","Kulin (S)","A","Annual","2011","2011",855,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","54760","Kulin (S)","A","Annual","2012","2012",849,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","54760","Kulin (S)","A","Annual","2013","2013",831,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","54760","Kulin (S)","A","Annual","2014","2014",804,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","54760","Kulin (S)","A","Annual","2015","2015",787,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","54760","Kulin (S)","A","Annual","2016","2016",783,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","54760","Kulin (S)","A","Annual","2017","2017",776,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","54760","Kulin (S)","A","Annual","2018","2018",774,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","54830","Kwinana (C)","A","Annual","2001","2001",21807,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","54830","Kwinana (C)","A","Annual","2002","2002",22045,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","54830","Kwinana (C)","A","Annual","2003","2003",22403,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","54830","Kwinana (C)","A","Annual","2004","2004",22593,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","54830","Kwinana (C)","A","Annual","2005","2005",23053,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","54830","Kwinana (C)","A","Annual","2006","2006",23986,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","54830","Kwinana (C)","A","Annual","2007","2007",24960,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","54830","Kwinana (C)","A","Annual","2008","2008",26482,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","54830","Kwinana (C)","A","Annual","2009","2009",28047,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","54830","Kwinana (C)","A","Annual","2010","2010",29132,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","54830","Kwinana (C)","A","Annual","2011","2011",30697,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","54830","Kwinana (C)","A","Annual","2012","2012",32688,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","54830","Kwinana (C)","A","Annual","2013","2013",34707,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","54830","Kwinana (C)","A","Annual","2014","2014",36444,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","54830","Kwinana (C)","A","Annual","2015","2015",38153,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","54830","Kwinana (C)","A","Annual","2016","2016",40058,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","54830","Kwinana (C)","A","Annual","2017","2017",41849,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","54830","Kwinana (C)","A","Annual","2018","2018",43511,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","54900","Lake Grace (S)","A","Annual","2001","2001",1615,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","54900","Lake Grace (S)","A","Annual","2002","2002",1597,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","54900","Lake Grace (S)","A","Annual","2003","2003",1582,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","54900","Lake Grace (S)","A","Annual","2004","2004",1563,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","54900","Lake Grace (S)","A","Annual","2005","2005",1548,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","54900","Lake Grace (S)","A","Annual","2006","2006",1530,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","54900","Lake Grace (S)","A","Annual","2007","2007",1467,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","54900","Lake Grace (S)","A","Annual","2008","2008",1428,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","54900","Lake Grace (S)","A","Annual","2009","2009",1415,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","54900","Lake Grace (S)","A","Annual","2010","2010",1407,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","54900","Lake Grace (S)","A","Annual","2011","2011",1405,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","54900","Lake Grace (S)","A","Annual","2012","2012",1399,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","54900","Lake Grace (S)","A","Annual","2013","2013",1374,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","54900","Lake Grace (S)","A","Annual","2014","2014",1329,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","54900","Lake Grace (S)","A","Annual","2015","2015",1306,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","54900","Lake Grace (S)","A","Annual","2016","2016",1300,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","54900","Lake Grace (S)","A","Annual","2017","2017",1291,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","54900","Lake Grace (S)","A","Annual","2018","2018",1282,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","54970","Laverton (S)","A","Annual","2001","2001",1207,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","54970","Laverton (S)","A","Annual","2002","2002",1117,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","54970","Laverton (S)","A","Annual","2003","2003",1033,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","54970","Laverton (S)","A","Annual","2004","2004",953,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","54970","Laverton (S)","A","Annual","2005","2005",869,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","54970","Laverton (S)","A","Annual","2006","2006",783,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","54970","Laverton (S)","A","Annual","2007","2007",848,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","54970","Laverton (S)","A","Annual","2008","2008",977,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","54970","Laverton (S)","A","Annual","2009","2009",1072,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","54970","Laverton (S)","A","Annual","2010","2010",1177,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","54970","Laverton (S)","A","Annual","2011","2011",1288,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","54970","Laverton (S)","A","Annual","2012","2012",1410,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","54970","Laverton (S)","A","Annual","2013","2013",1428,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","54970","Laverton (S)","A","Annual","2014","2014",1367,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","54970","Laverton (S)","A","Annual","2015","2015",1299,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","54970","Laverton (S)","A","Annual","2016","2016",1222,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","54970","Laverton (S)","A","Annual","2017","2017",1216,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","54970","Laverton (S)","A","Annual","2018","2018",1206,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","55040","Leonora (S)","A","Annual","2001","2001",2007,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","55040","Leonora (S)","A","Annual","2002","2002",1914,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","55040","Leonora (S)","A","Annual","2003","2003",1855,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","55040","Leonora (S)","A","Annual","2004","2004",1722,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","55040","Leonora (S)","A","Annual","2005","2005",1599,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","55040","Leonora (S)","A","Annual","2006","2006",1501,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","55040","Leonora (S)","A","Annual","2007","2007",1723,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","55040","Leonora (S)","A","Annual","2008","2008",1892,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","55040","Leonora (S)","A","Annual","2009","2009",2136,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","55040","Leonora (S)","A","Annual","2010","2010",2452,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","55040","Leonora (S)","A","Annual","2011","2011",2628,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","55040","Leonora (S)","A","Annual","2012","2012",2566,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","55040","Leonora (S)","A","Annual","2013","2013",2419,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","55040","Leonora (S)","A","Annual","2014","2014",2122,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","55040","Leonora (S)","A","Annual","2015","2015",1812,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","55040","Leonora (S)","A","Annual","2016","2016",1491,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","55040","Leonora (S)","A","Annual","2017","2017",1508,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","55040","Leonora (S)","A","Annual","2018","2018",1529,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","55110","Mandurah (C)","A","Annual","2001","2001",48996,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","55110","Mandurah (C)","A","Annual","2002","2002",49601,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","55110","Mandurah (C)","A","Annual","2003","2003",51860,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","55110","Mandurah (C)","A","Annual","2004","2004",54581,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","55110","Mandurah (C)","A","Annual","2005","2005",56719,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","55110","Mandurah (C)","A","Annual","2006","2006",58811,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","55110","Mandurah (C)","A","Annual","2007","2007",61355,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","55110","Mandurah (C)","A","Annual","2008","2008",64940,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","55110","Mandurah (C)","A","Annual","2009","2009",68218,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","55110","Mandurah (C)","A","Annual","2010","2010",69969,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","55110","Mandurah (C)","A","Annual","2011","2011",73440,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","55110","Mandurah (C)","A","Annual","2012","2012",76562,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","55110","Mandurah (C)","A","Annual","2013","2013",79292,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","55110","Mandurah (C)","A","Annual","2014","2014",80927,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","55110","Mandurah (C)","A","Annual","2015","2015",82202,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","55110","Mandurah (C)","A","Annual","2016","2016",83322,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","55110","Mandurah (C)","A","Annual","2017","2017",84196,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","55110","Mandurah (C)","A","Annual","2018","2018",85302,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","55180","Manjimup (S)","A","Annual","2001","2001",10351,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","55180","Manjimup (S)","A","Annual","2002","2002",10237,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","55180","Manjimup (S)","A","Annual","2003","2003",10074,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","55180","Manjimup (S)","A","Annual","2004","2004",9953,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","55180","Manjimup (S)","A","Annual","2005","2005",9879,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","55180","Manjimup (S)","A","Annual","2006","2006",9718,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","55180","Manjimup (S)","A","Annual","2007","2007",9625,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","55180","Manjimup (S)","A","Annual","2008","2008",9606,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","55180","Manjimup (S)","A","Annual","2009","2009",9623,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","55180","Manjimup (S)","A","Annual","2010","2010",9564,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","55180","Manjimup (S)","A","Annual","2011","2011",9463,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","55180","Manjimup (S)","A","Annual","2012","2012",9480,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","55180","Manjimup (S)","A","Annual","2013","2013",9482,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","55180","Manjimup (S)","A","Annual","2014","2014",9448,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","55180","Manjimup (S)","A","Annual","2015","2015",9402,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","55180","Manjimup (S)","A","Annual","2016","2016",9341,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","55180","Manjimup (S)","A","Annual","2017","2017",9255,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","55180","Manjimup (S)","A","Annual","2018","2018",9159,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","55250","Meekatharra (S)","A","Annual","2001","2001",1458,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","55250","Meekatharra (S)","A","Annual","2002","2002",1413,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","55250","Meekatharra (S)","A","Annual","2003","2003",1374,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","55250","Meekatharra (S)","A","Annual","2004","2004",1354,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","55250","Meekatharra (S)","A","Annual","2005","2005",1285,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","55250","Meekatharra (S)","A","Annual","2006","2006",1225,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","55250","Meekatharra (S)","A","Annual","2007","2007",1242,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","55250","Meekatharra (S)","A","Annual","2008","2008",1270,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","55250","Meekatharra (S)","A","Annual","2009","2009",1321,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","55250","Meekatharra (S)","A","Annual","2010","2010",1359,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","55250","Meekatharra (S)","A","Annual","2011","2011",1424,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","55250","Meekatharra (S)","A","Annual","2012","2012",1437,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","55250","Meekatharra (S)","A","Annual","2013","2013",1426,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","55250","Meekatharra (S)","A","Annual","2014","2014",1335,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","55250","Meekatharra (S)","A","Annual","2015","2015",1224,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","55250","Meekatharra (S)","A","Annual","2016","2016",1110,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","55250","Meekatharra (S)","A","Annual","2017","2017",1058,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","55250","Meekatharra (S)","A","Annual","2018","2018",1008,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","55320","Melville (C)","A","Annual","2001","2001",97202,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","55320","Melville (C)","A","Annual","2002","2002",97184,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","55320","Melville (C)","A","Annual","2003","2003",97002,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","55320","Melville (C)","A","Annual","2004","2004",96776,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","55320","Melville (C)","A","Annual","2005","2005",96699,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","55320","Melville (C)","A","Annual","2006","2006",96778,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","55320","Melville (C)","A","Annual","2007","2007",97911,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","55320","Melville (C)","A","Annual","2008","2008",98607,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","55320","Melville (C)","A","Annual","2009","2009",99882,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","55320","Melville (C)","A","Annual","2010","2010",100764,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","55320","Melville (C)","A","Annual","2011","2011",102135,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","55320","Melville (C)","A","Annual","2012","2012",103569,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","55320","Melville (C)","A","Annual","2013","2013",104319,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","55320","Melville (C)","A","Annual","2014","2014",104073,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","55320","Melville (C)","A","Annual","2015","2015",103522,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","55320","Melville (C)","A","Annual","2016","2016",102342,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","55320","Melville (C)","A","Annual","2017","2017",102076,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","55320","Melville (C)","A","Annual","2018","2018",101940,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","55390","Menzies (S)","A","Annual","2001","2001",350,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","55390","Menzies (S)","A","Annual","2002","2002",336,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","55390","Menzies (S)","A","Annual","2003","2003",309,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","55390","Menzies (S)","A","Annual","2004","2004",282,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","55390","Menzies (S)","A","Annual","2005","2005",260,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","55390","Menzies (S)","A","Annual","2006","2006",237,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","55390","Menzies (S)","A","Annual","2007","2007",269,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","55390","Menzies (S)","A","Annual","2008","2008",308,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","55390","Menzies (S)","A","Annual","2009","2009",351,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","55390","Menzies (S)","A","Annual","2010","2010",378,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","55390","Menzies (S)","A","Annual","2011","2011",402,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","55390","Menzies (S)","A","Annual","2012","2012",450,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","55390","Menzies (S)","A","Annual","2013","2013",486,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","55390","Menzies (S)","A","Annual","2014","2014",499,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","55390","Menzies (S)","A","Annual","2015","2015",510,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","55390","Menzies (S)","A","Annual","2016","2016",518,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","55390","Menzies (S)","A","Annual","2017","2017",515,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","55390","Menzies (S)","A","Annual","2018","2018",521,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","55460","Merredin (S)","A","Annual","2001","2001",3783,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","55460","Merredin (S)","A","Annual","2002","2002",3715,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","55460","Merredin (S)","A","Annual","2003","2003",3656,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","55460","Merredin (S)","A","Annual","2004","2004",3496,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","55460","Merredin (S)","A","Annual","2005","2005",3442,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","55460","Merredin (S)","A","Annual","2006","2006",3408,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","55460","Merredin (S)","A","Annual","2007","2007",3352,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","55460","Merredin (S)","A","Annual","2008","2008",3348,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","55460","Merredin (S)","A","Annual","2009","2009",3348,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","55460","Merredin (S)","A","Annual","2010","2010",3354,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","55460","Merredin (S)","A","Annual","2011","2011",3374,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","55460","Merredin (S)","A","Annual","2012","2012",3395,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","55460","Merredin (S)","A","Annual","2013","2013",3379,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","55460","Merredin (S)","A","Annual","2014","2014",3380,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","55460","Merredin (S)","A","Annual","2015","2015",3385,,
